sensor_type,lat,long,sensor_url
AirTemperature,43.46111,-3.81351,https://playground.fiesta-iot.eu/iot-registry/api/resources/KQsMKyqT4QopsqRw4Tom5JwptxM_UR91UBexAOgwAGHxdF94hBCjUq3SZJPiPP83BCIwT_n0dGnkPcLfD29gWexVm-5Us4virqmtmYBT88jWcm7vveCawGUPuov7Ib5nrdqnkah-Up2Ov5_6zq3m8Q==
AirTemperature,43.46328,-3.81343,https://playground.fiesta-iot.eu/iot-registry/api/resources/xnjyB93QWCi93Sb0Od-ZrpT2UB7gvFA71RuJoSUfjzOs702Pa5sh_hF2iin0-z7PIxEjQ268SZov7H7gmpgYjrT8IWfxmpmAMvBajswXePbiJxwl_FcLd7KyHl8IPreyPtb4EiNnD-OiXmCAoLsL7A==
AirTemperature,43.46258,-3.81339,https://playground.fiesta-iot.eu/iot-registry/api/resources/Pl_AoiRvcG5JkY9cMuOsrRCnMUdaLYKH9-gwxMwwVO_YSuig6f8UFN5KFR9wUGKH00-zgmetQBNvS42adbV7EsA4wxs5GKp-AejAWOf3AKFZhKNkLw3asG_yeMkaXU-fbD6cIO1sc6qO5T9SQ8bxSg==
AirTemperature,43.46217,-3.81334,https://playground.fiesta-iot.eu/iot-registry/api/resources/lAReIWJ03uW7P8IMW2TQtWohxFRgWb9KVo3e-kpSW662DZ7gdaaEI3qSu4PxGx_ZDjAwhf-8bhtrhQxb3qri2NsdmCA4tPxT0_FYg2pq8eMN_KoFv9X5qOwkbJUPgYXdqXJagfBANyQUm0dSyk_7JA==
AirTemperature,43.45397,-3.81316,https://playground.fiesta-iot.eu/iot-registry/api/resources/1v9tsAH4XY3CBAFRblxndKmgMZvimWnXZqmi8ReX4TY8NQ4lIQPyO2rOb91ivjDTS1dDUGNS9oXmE7vtetBDcSvMPrznIqgt_Er5vFKY95IC8iqXuhnYKrEcPlJSue9k3aabuEQsB1iWq1asIZKxsg==
AirTemperature,43.46217,-3.81312,https://playground.fiesta-iot.eu/iot-registry/api/resources/ax83XH2Z6gYnBj55b08sUoRiG5eVotc97nvpS_pFgZxjJV67O4_ntpQ9lHEwuIOp_ZbocZp1Q46MvozXcJCtVDsE_amLGDpUcEvW9gi1ymw-8riiz2x-w19KmVwvzBugHPhdT4oWmsYuQo_fFg8U1A==
AirTemperature,43.46338,-3.8131,https://playground.fiesta-iot.eu/iot-registry/api/resources/dAxmB6IPMsJstPuzP5sJvFFYe5dKqKgETeVRZf9zRhb7H6D3BCqOyWDUi8nUi57qKaqIgYi9hSzAQRxHQ43Vlig_e2OV2c4V7QajaufvtHlgcJWY38YQ7EUDUj8yD65vQfrdLgUOerpWRqzktpNSvg==
AirTemperature,43.46303,-3.81298,https://playground.fiesta-iot.eu/iot-registry/api/resources/Iga69hTp9pKkrbBXyXHBjo8uaqxNfbiuk9JlbPxeozaI4sM7V_fm40jldrIqDbu009PsZjLab3cq7E7AzZxFd3sVOKlm8M2C8zJ6U8zUcnduLuSo8UUcI2dS-_5Wn2waX_PDzjC7csSb1E3XVAxG2Q==
AirTemperature,43.46264,-3.81297,https://playground.fiesta-iot.eu/iot-registry/api/resources/rym0ug8b_9UTT6DjSURsOhpuhyjSlHiAJPBS8q106t67kSYIPB48ETDgi_8IKdCBSs9qTdL8vMZyZcIzatR8yBeIgv0V1vAI5pmnqGXkAIITmMgXRvz4xv_lJzpFjSGFY2e_uMIhg0H0QNOVpfcBmA==
AirTemperature,43.46118,-3.81288,https://playground.fiesta-iot.eu/iot-registry/api/resources/dXpvwJvnK0D7zYNS8NkBk4-cktOrXV1EiKGdom84goxwcfA9qmuKFYn4Eapzxyg2DX9m95wJueSzLjIORueA_VvdBeijDDfqdJpxXrMgcyFJaXw_D5luZoNr_ZT1BC19XZ-cpq11i0S2QVGTAJLBoA==
AirTemperature,43.45431,-3.81282,https://playground.fiesta-iot.eu/iot-registry/api/resources/XopaKYI7t6EqqRBOZ8su7Ch64nACjq48aR3qeGQ2lyyqfM4oc0mnPGtUFd5ZfcNCah6yn2tNhgFLHoO2RpQNmZdDgzEH5Hlq72irYl2bfsIy-zsQbeSW35UJeFex2Xo14xFBPK1ltVw0jIQv3XdDfw==
AirTemperature,43.46229,-3.81277,https://playground.fiesta-iot.eu/iot-registry/api/resources/50gjExUWRUw0oCi0crYuCEtw9uLy0OLIj00GivTbQcj6Fz6qFLR7K8kN9RD-TTsYgmum7S7j-CKUm9Euyrb2HSxq2tnm2xvvh0LXkqW0svVcYWbm7Yk9-RST3goRCLZMGTnnFhcopHNFlMSrWDYLug==
AirTemperature,43.46192,-3.81264,https://playground.fiesta-iot.eu/iot-registry/api/resources/-RLazSAFOPHN2Pbm-_Uai8wgs9UJYscMstQdbjJHZJSCsA5cVhCmqth8GgqX3DLtv3OT0Vb8MWgyB1tPXRzNz3RYSa_Q0ayV2iwRM0rjaIzpjhXDUVSaaqO17rWnJ1chXbDWQZ3P8bQ0i5iE41rYBA==
AirTemperature,43.46337,-3.81259,https://playground.fiesta-iot.eu/iot-registry/api/resources/PBP-5NGXamL2BB5MxQWxbzet_R1KuV219HaVf6ML4Aq8_pzxQ0yfrxvt6KxA8h6PfuzYew2ndAgtBCFWEkqgEQmmbIRdDhBWH9HEZIf_GFl38M_uzO7z3SpPTQpKw4lmyCIO2K74UQJ9DzXkImbzSw==
AirTemperature,43.45731,-3.81245,https://playground.fiesta-iot.eu/iot-registry/api/resources/aPnXxnnwAWw2N39JKoKwn4SxyoM9zBpetMz14ga7PgwQy2kEUGGtZG8D37NyoFRda4XtHF7ccX8v_0ZfBS-hx68R-LgZe8mheJbZDFIFeZPSUfResMXqLad-B4OC0ClQnLwp9tetF6TPRXhpM9pAbQ==
AirTemperature,43.46769,-3.81217,https://playground.fiesta-iot.eu/iot-registry/api/resources/KsZG1_A25bCEKQgQFVAVGhknkDxetybNNB4RfVJMbKAZ3BP7Wy-l3uGNLxAlFEDS4uDzbG2TBXpCky3Xp8GuBqI9ap3g3xEkkhCrjzOglOG4AohgL9DJq1Bk-IK5SblLz4HwNcNtqamjyF3de-M0-g==
AirTemperature,43.4559,-3.81214,https://playground.fiesta-iot.eu/iot-registry/api/resources/kfyfRjBDdGUqeQaeMXw3RzLmFACjMZAUB29buRlNMMMgrCA1FAEcFxQG_tsdp4mKObBbO9vrR_bInnUu6P2DaA1kxZxiJUpFcATlTG1WBQhn4ydbbmd8cKfXqxzFl9ZCyBzNBQ6c19Sh_9mXbTe2wQ==
AirTemperature,43.45571,-3.81211,https://playground.fiesta-iot.eu/iot-registry/api/resources/J93Lw8fI9FTNI2av2K7c8bh6P5cUv9BERNIk9CPK51SU14wYKSt1i1qymw_E8VQjwmOn2gQUFr7OKY_YMAzd9D_4J-bY1sz7SK_Yne4nj5kmy3eBND2HYzNSHa9Shb0LyYHlrAXg1_-PhwwOvJEk_A==
AirTemperature,43.45711,-3.81211,https://playground.fiesta-iot.eu/iot-registry/api/resources/n_HtN9UKWufBriSHPCkTA8wRz8kzR0WAEssdrU1YMm2GT-Ve3dZocZ_Mo4bXtGjb7lKy7KLvmzF4nAnwkAlboXmT1RDFUbis05XWxgmhglMY6pnHId8-tGUxhvzI62SsugU-vRve0iS9M8arVf2UEA==
AirTemperature,43.45517,-3.81203,https://playground.fiesta-iot.eu/iot-registry/api/resources/1F7p1CAdBUYLVnQB2lUb04qy1fUIrlMVjOVcqVBU3baCA5HMkxQ8NHXxccCWho98VU-8K-BF1ItNrolqCDUU8zImxP9rhdLW8UA_pAsDELBWdOYlDG6cwWGGYKK60XHmN5lTHm14SWEvgw_WWb7paw==
AirTemperature,43.46194,-3.81199,https://playground.fiesta-iot.eu/iot-registry/api/resources/A7HKqyfpNoNA9GCn0Aje3Ug_qsyPq0uI31bO0TPEqFmdCEchfxkjszl0OP79zLHHAelTp-43br2Ve077ATAs3DBH6FjialRp585EiXIuoZRyFVDJpfQTLeMET5RoEJTsh0tiOiya894x5l7a8PRUsA==
AirTemperature,43.46216,-3.81199,https://playground.fiesta-iot.eu/iot-registry/api/resources/uNX96N9AuaVIPiWP_RKL1vZNgZgq6OfzYjXLdeQPt3JaxnFuA55hx19RWjKGhJTs1WRO8DPOGjqlK_UKERsPrzpISOqIjp0q7UfodwxOpItpJOokH7RKSwWHnqeuxDludx9vublqW7fIv5w09fQS6g==
AirTemperature,43.46714,-3.81178,https://playground.fiesta-iot.eu/iot-registry/api/resources/TNwTsnVXA0xwZm3BaDdE_oCNxTd8imI4HEJSK7N2wGak3vUpJQFD175sPqizjs1wwpkuC0mZdp__tKJJd_mAdscnzBUJhhyH0n0BsyqhbRroI7yam4adjY9-SmNLKYGRLjz_DVDAbsJXoNL40DgS5w==
AirTemperature,43.4677,-3.81178,https://playground.fiesta-iot.eu/iot-registry/api/resources/MdgL5cr8xd-AnY8Cn0K9i6J1WChVG5KfraXaK14W3fhclwadhBnZwewBTB9Cr7NjIyFgB3QFi8zu0oW_4t8tuK91r1-iavndRhtZ3yOHO3M51HuMXNWJq3xT7XtBn-Rs-yBzbbzot2PtEpk-cnIVEA==
AirTemperature,43.46216,-3.81176,https://playground.fiesta-iot.eu/iot-registry/api/resources/4qZ2e5updkdMO-YDC5D5Vlsw-3_SG26As8MPdYtmzHurJXeWzbYV-SpmGJyRzesusida8FGtqCC_Qm9558ByK4Lkyz0p_s-udkAsqHytG-mRMI1bsDbJ5Rrg6v2V_BHexPlFA1Xqu1xmfSsfeRU9Hw==
AirTemperature,43.45781,-3.81165,https://playground.fiesta-iot.eu/iot-registry/api/resources/7pzJdbsz_nUvGZVzr3RL8Afon6tCNRTzcmHyzI9rPrXptwh0WTxhrcO_nBWe3d49e-ihXMdOubOEoEOa5x8s7hDiTHT-azE_-21ZGnGA84t9IWoLuGFzolA-QkbjoPVpylpCiz70M6bRvjYoIkOXHA==
AirTemperature,43.46727,-3.81165,https://playground.fiesta-iot.eu/iot-registry/api/resources/k6IRx4MnyXg1ES4P2uSzenXchUxR-RzDL6NxAzyU7sP6QwYN3JlL27XD6MeG18rXwC_stLQJb3QmtlsyKZ2NQjjsRg6tpAuYGLV9cevOdp9SYmc91QWNJHRqenas3eBn3_vQqL2D4D7UtAWUyZc7bw==
AirTemperature,43.45566,-3.81157,https://playground.fiesta-iot.eu/iot-registry/api/resources/sksg7RcSrK05JOVE_WmJtdEeg2d-jGKHE8CGEgW-nZ1DCmRDokbOBKRL1GxliMi8wgJAVy_eSYnRZHMXPEyfSX9lDPn0e7wV3oIvO8ZT1D2rTu0-Tmygssh2GBBoX-Q4NC9cbzSFA4yuxDuLvWKrLw==
AirTemperature,43.46715,-3.81145,https://playground.fiesta-iot.eu/iot-registry/api/resources/Bf7VwFkewIWFYlrY44JNoJ9a4cO8mM_SktgE_vjJ46oW-y6MUMoh39MfCUODQnSobt49EFBJf4I9xYQYgTYi-nFjB6fCjFIRIAMtrkIiu8DefOoYukPHEdHd7kDj3YNdQQ6XVHK03zmFU_jqsNIWgA==
AirTemperature,43.45788,-3.81141,https://playground.fiesta-iot.eu/iot-registry/api/resources/qj0OcEsWDIGpkv6SSw0Xi1zqHBy5sJVJofkCcFwOcbAb_JKTIj-EpNYwT6WgUXJ5jdzZP3RVWCZ_a0qnDREPAt0qIcvVhkU8kJWiwnMPBuURwy6T3iGTQDTHEX8N0gkkzkKcDjZwVuzS8CQghEXpvQ==
AirTemperature,43.46736,-3.81135,https://playground.fiesta-iot.eu/iot-registry/api/resources/PoN1XOwj2HY8K2DVIh3TmYrxMQgXwJEskc3hfhTXOkJJk3NjDqzrneofI7hoqL0Gn-9KqL23eN4RWA-XBD_s8c7Y1rTRLXgy3DbiXSNBNWwiP_BtXPNbabWqGCJ0T5FoDSGdemCRuyjU9aIYFOQ8dw==
AirTemperature,43.46336,-3.81131,https://playground.fiesta-iot.eu/iot-registry/api/resources/Mn97oBsDDeC5FjdsIgL0X0h13D3N2mv4EjTZVrr3Fgmq9VELpp9543o6NFG2WKoomc1qwndJtBEmoxXIphahtUdmdCYsRqlAQMdgQ534u_p6Eqgf6a30k4WQH1huYr-zkpcATnsb1d_BzWGnG7f2UQ==
AirTemperature,43.46742,-3.81127,https://playground.fiesta-iot.eu/iot-registry/api/resources/tk8ugz0-7daFhtpE7pJy5TbXzw__55Us3h33BXvUdcGYcZpe0oTCTMiusjwuT_P9-9sXALznT1eAMgaEPKAk99IeWmJ73fkiLg2VC1hmnk4V0qVlbfjRgWPpMNivF3Wljo9RMOOWNDZYVRsG93k5FQ==
AirTemperature,43.45606,-3.81121,https://playground.fiesta-iot.eu/iot-registry/api/resources/JEfrPpDPsFDvez14ms4YVax_Vw2CBFNANsNJmHrZuKFrr33yqU1SzWfqc58ID5pIkWoiElw9OHkuUgrZv1D70wnNDOUjQjZLb50MgMNAclUNP-xT948H77aSYkRYhHzocIPGEh0LNoqyESD2uhfDPQ==
AirTemperature,43.46352,-3.81118,https://playground.fiesta-iot.eu/iot-registry/api/resources/mGqjDRifQ93E9LMwU48UpAqSDV8elQtqeOlbZc4Lu5ajTrEr-qILRX1ocGlMw9MV4n0CPsDPg1RRNaj8Bd_RsoRgMsqtTJKyccYHvdbJA_DbpxczFA-I1Qfbyzl18BC7IJgHWzGq9yXdlygqyZ5R8w==
AirTemperature,43.46367,-3.81114,https://playground.fiesta-iot.eu/iot-registry/api/resources/WZCIJMykO0wdG5fnXaGtIcr3JyiEO5aDeZpLoiJ34vzifMXEU6A3P3FAO6D0oMs6Lh4qKCXGKAo3LM3oXGQbAParM1Iocd44coY1kwVSeY_iPwJWnXWlRl9xMFy1xA56SnuSXJKJSqwylwJ_4n0fvA==
AirTemperature,43.46369,-3.81107,https://playground.fiesta-iot.eu/iot-registry/api/resources/sZYunCrbZPWiMalyEvrjfC2TsHmHDBwN5iiEvx85uywKOguTo7gNMYO4c8Fk8uM5vpfFW7zcnGsGDtdNK7IynSqNRQuLP1217LX50XuiIhXK9TKBlkTYhDPpq79lMUp9LIErchB2Aiwq2UOzUVcyYw==
AirTemperature,43.46323,-3.81102,https://playground.fiesta-iot.eu/iot-registry/api/resources/CQWjUhWNa0dydUor-4iLtLgb2NVFdIcIsKpAUqhVx7kHP0UyteWrm2xL_ma0LdXhy9p3gVrl5qwlMbl97FtYxPKlL5aqQQoLfldJSSh-IHbwtKnfISKgiKi7OXitmYMkNA7I0tyQnVGsaaSx8fR-Ww==
AirTemperature,43.45633,-3.81094,https://playground.fiesta-iot.eu/iot-registry/api/resources/4APPwGUeHQxl7UDGuf2XYwbeO004Tkv0Y6yQdoBL4puCUq6KJUoj7t_qTuKmG--QiTbUuToAXPySxgCbX4vMh1qVYJ6Fei5BSRiXeVsfyAtGA8pxS2NGSuj_fPvz6utLo6GX5XHnoFKR0yiz2j9DEw==
AirTemperature,43.46366,-3.81079,https://playground.fiesta-iot.eu/iot-registry/api/resources/JqW3gFPR0LFZF5mq6IfD-hSPi2O88XOWthiuxqloKMe2xDNyMETVWnzx_cmJW8CiTNvx0ZXK0OzwWHzFJuXAwTRGZN8U9qA3QWF3yUin5XDQJQgRvn_cYs9U9KWzbAHb_9wB84BEoW52jziWnhrJHw==
AirTemperature,43.46354,-3.8107,https://playground.fiesta-iot.eu/iot-registry/api/resources/qdEVj_YOpE6OEnbtgfzz5Z-2Pc525h-c2Bozw4rfxqGPol9-WvwmKqaZJPMPlZ6--DESsgQR9PGy-PWzxqP1DGpVze9op3Odc7r10_XPoeW_r5Ow0A-1lrbqrJN_OaGW01nAVGg8kU0w43q2HoF7mg==
AirTemperature,43.4566,-3.81069,https://playground.fiesta-iot.eu/iot-registry/api/resources/scuBejMYqmz-MTb9DVfWkfBOdeH9uvgc5RwM1rqsBjFoh29TZXBVObVxW7WUagFB5tn7y-2Kk3kBFOYyurvmE7l4WqIO65Q8mlAVPl46YOtTBkq_nhwm69hU94mkTy21K3MVn1KOTMp8dY8HoTNycw==
AirTemperature,43.46161,-3.81068,https://playground.fiesta-iot.eu/iot-registry/api/resources/xrgRXJyoEopFmVADhfZgjDQcb_mOZmkeYaP9NBDR0A5D4sPPIhtRzxSJNtWZSmoY5yX-FvmzgXo_wmw02ps-vZaFa1jg6oULeDb7vH4d4Fuo_CkdFAwIa4oNoZE--hnDVEVei2kwR36yok-3saJX0Q==
AirTemperature,43.46368,-3.81054,https://playground.fiesta-iot.eu/iot-registry/api/resources/kL9PnSrCdsHzKaRHA7ydm_uv3qOkQGxxOeWqiyNDLTHNl-zmRaYH5Be5P0nK2ZBXlEawQ3Q2a7WzH7JjFdq3JZRePb9Fxff4iagGmBGsB8TAdkg1KzSE33xUqE0LedhGz8zw1RJWE4NRqtnv0W4EPA==
AirTemperature,43.46324,-3.8105,https://playground.fiesta-iot.eu/iot-registry/api/resources/8eF7KXIbxP236ZzBZkxphzSk-UN9imPkEw9RCh1M3QpV9re9WWs7TVe9f1LHyHyfOTv_kfwihzbkuts769-p59FGTK1_wtPXl0Qb4T48apam4NP7WHHHHVLfP0i3-ynwv8UtgIVI-JF1JHA41f_b-g==
AirTemperature,43.46327,-3.8105,https://playground.fiesta-iot.eu/iot-registry/api/resources/VTe1YtM53z021vR78hEyGPbtl4uNiPC11KyeKj21-nhjiWTGtFSL9kbiW8ROIjc9Z071C4l-F-wXM9qwl4TLZ4r0TULu-7W-bVvCncMnCpt7L0s6JedgXRpRC0NbHWKHHaw6E8XXqTk6NES_1uUgYQ==
AirTemperature,43.45686,-3.81044,https://playground.fiesta-iot.eu/iot-registry/api/resources/UEVO9uSxRyKaX-2KEeC0mC1jSpooXHX6kZ4ooR9WaHzUcih7oMSjPyH6irlfq6WPsrLJ_yv4GBprRWssoJrg7xBdsszbESjAoGI0OnKzVrtk0fPsTpHwi52xXq5kGbWs_Nnrk40n9csqvIC_qT87Zg==
AirTemperature,43.46368,-3.81021,https://playground.fiesta-iot.eu/iot-registry/api/resources/_BM67q3a-pKa_FqOghpezkETuqfKRVd3Egs4DN9nYrFUanQhsgpPvDUOxdcsdqsQtvtDh75NiPAuxSE1eHun9nP0C-_V3X6OVmkgBPfXYZu0Wu7qBWWXwIKGPsIOaE9Vc-7iY-y1Dep8uFVx6LyXMQ==
AirTemperature,43.45714,-3.81019,https://playground.fiesta-iot.eu/iot-registry/api/resources/WgvvXj_AcJGbv8RqP5U9rNPDWfwNPnQ3Jo-t7h2k_kavDmCR04bl6rYfpXci-bYhl4Jf3UgNP2ch6Wh7b1oaTx28S742mc97-axFV0JU6-OmF7fX5ppOdFU0oKn3gMEfiW_DuBPpvOsSMhHJkElkrg==
AirTemperature,43.46144,-3.81,https://playground.fiesta-iot.eu/iot-registry/api/resources/2-a4HjQeq4MueFWMKk6sdxOq-bjFGEKHfd6bUIu08jNkIqxUmKFxI-tj9adPS3r9SD3PaVmc-YDvfJ1DUZ_jyLvtMiVnsh4LdLG5DqEjgA45sn--81kSEQYuTYV1VxCsMXKZfZoTYWePF29tNuJbeQ==
AirTemperature,43.45761,-3.80995,https://playground.fiesta-iot.eu/iot-registry/api/resources/DQVmwjUctgHJIw9e2a93Bl4K3hlmIC40Sfj5HeZJix9YoA5Db_5J_3vgvi0EINIpJXkqBgM28wniCYKkbVxh743Nqda5ys2DAP9715G_K-noy88q4BtIluAKgXDyd4ZHkfWmowzibRHNVWxQ2GxMWQ==
AirTemperature,43.45802,-3.80995,https://playground.fiesta-iot.eu/iot-registry/api/resources/gpu4jlGutLmnB7fwObj6qxWgcWBZl6PwfEfjUgrE_F5MNVscX-E5HMwIKe6XiSwevHh1ouNNuK65nUaVmS88iugY-8lMXGThkdSUrtsUWrU_Ubzl5NAb2Gt3nI8KH-ChFA2vnRWfE8vZ72R4OCMBNg==
AirTemperature,43.46369,-3.80995,https://playground.fiesta-iot.eu/iot-registry/api/resources/ShHKWGNXxrfGkcgGCZqTQN3J9SIzr2LuRnA0FOLw9cmMtEhGmFFxgYJeDfIBIFbZ05NZv0pHl27I-ysXSPmDQCnMMPE1Cf0ERkQtO4OOqKIKMgzOX6DYAlrSoGdXJHXgNGWSM2ps8hqWp4iVPkddgQ==
AirTemperature,43.4582,-3.80992,https://playground.fiesta-iot.eu/iot-registry/api/resources/hAvUi1DO1qQjXbKtH2LM4AOnYvY0hj7hZuuV5i96l0fJIuDMsw2tgA8I5ag9L-KSBzR_UHOTG2uLMWoJN_JD5TKqKxmippS-ESTOTS7uUfsFsapdcH1AatrZ4K9GcZyo88j2wYGNjaZpv6TBtkboWA==
AirTemperature,43.464,-3.80987,https://playground.fiesta-iot.eu/iot-registry/api/resources/GMIARbDbYwbKWhqiNiogc2kWi_tgVbtakDUvCviZKQbV2CKOZauyMSmBRlwbQMVWAubn0parwK9VuIV_cb17EvUrDkxVwulQYWjf4SVnF0lGfOqCI-pmJhhuNxzSAr4uxTZamUa_l2nlyE18qOTK-Q==
AirTemperature,43.46417,-3.80979,https://playground.fiesta-iot.eu/iot-registry/api/resources/SQlRq-xyG2FClxO0APOO4U3tBPm05oluF3KfWHrj0DZLlH06_g58BGBHFu2ljWdFGGhQLN_t2s9qi7Qnkr0560wTJcMPWSWcTP7nRhy8phtZk0amTy-RSYrlJmhX8jT4AK2KGPT4SoMdZUVXid0sYA==
AirTemperature,43.45733,-3.80973,https://playground.fiesta-iot.eu/iot-registry/api/resources/07w2NB4cd3AZPaQAkRtOyQnufAofMo1Pr1A_DgfE5hya0i-DNyScicR5wDbrzZE7A66eMMVLWT_FiBXBQd5WNhCcDRhPVxGzFwxEPKVGt_MFJ3UQ_JdhwhRmbEjGiC12y4NBdyCJPz54R5MzwVAuNg==
AirTemperature,43.45839,-3.80971,https://playground.fiesta-iot.eu/iot-registry/api/resources/MPMRvjIZHPq_zdsQf8S50mJ8iIePryR1yU8hBrDQ8U4JI9MGq7Dow6-LXN4p7OmW8EY3G70bYYN20lI52uK9QAJ19eLQed6_0iMmQCIRGqYACUUHJTFxskfIDHrjZ6oAhcF9QPbgE1PDXOCDPHtHgg==
AirTemperature,43.46152,-3.80949,https://playground.fiesta-iot.eu/iot-registry/api/resources/1i1Zo_fxw-mIXD0j9SfTfs4KSpb7_09xhzYDWQiT8kCTxqGOZh71V_H-H1N7reMIbUoJnlZdhU5MCqLwfW7s20ZGT7Kanck-FZpzDjjsLM3zDVnCI5cFmabuTj6SiwGYvYqjphVn7aw0L_iEN2dlng==
AirTemperature,43.45754,-3.80948,https://playground.fiesta-iot.eu/iot-registry/api/resources/Mwid2Rh4yEVvRpB1DvtoGHDDCYlmnDEkhvDRYXZnHbOiv1fP3tP_50IqQCDsfVDbvs4vRHca6nuzBvzE_PMuKsMlODOX6Js88MBvZeeldZ6jND5MUf10WkD2XSSrBlsKqKRLbkm6O5R75dJ7QAEn5Q==
AirTemperature,43.464,-3.80939,https://playground.fiesta-iot.eu/iot-registry/api/resources/f0okCCHmqBRfVq6ztAHBWJ53HQ6fd5WpcahKQyqqgpGxdwGNZYkXPi5ayg-vHTpjFnF2QiM-Ih0i6OqNr1qghHujLuV-_ivMAzStHcxX6vV9nty3SsyI57xnfGFl7bLPSw1gH364qFs1OX02kAItlg==
AirTemperature,43.4631,-3.80938,https://playground.fiesta-iot.eu/iot-registry/api/resources/VjH_28I7_u83KmF1CuDEuT3FSNZs9xhU7rAPKjct1uBUSSd9cuFKe_i8UCF6-1Zwp8kXyPruvOMRkdokXJEAWvMiYyuYyYyuxZeq6xsgF-9MgSvbGiDOmb05Xq3kOO6HYW2zXuHCBIDs8pm9fXJl0g==
AirTemperature,43.46133,-3.80936,https://playground.fiesta-iot.eu/iot-registry/api/resources/-BTCmDwdqHlfsuOct4JwTuCc_ZSO_EoWAs2gUa9TxwkT1rVwWoo8rbyYRdl3IJm2y32153-imtazQN02Qe2sIiybypD3HPZOp_B8npWWq8GNygo0Kmdc42A82GZrL0Cu0jMjnxyOCnDXH1YyWZKJHg==
AirTemperature,43.4591,-3.80929,https://playground.fiesta-iot.eu/iot-registry/api/resources/PPsC5fT4sE_YGG34Try3jmNRoNG21wu-jpiblWWQXfLfyNHNcj44-EMdCT8S42pz3PNmbQo302oXm1wwE8zFkbzijAGpALdGD7JLadE1qsBp56Y194H_RG1AqEZyKN_H0MSaW8DrhX22JYq6jg-xrQ==
AirTemperature,43.4584,-3.80922,https://playground.fiesta-iot.eu/iot-registry/api/resources/O8bWCSMN1kEuSI2xH7GcJs7AJ9ytMLgkwUKMHfGF40FlJdXWBanO518qV8CXcyK6jYRD1m2aarw9IDBvr9kD7SPJeSAf6d8TVWLKeSOqhwtWhyaDZ6hy7k4rPJhtF99ja8vtY3nc4leyFoRokx2F3A==
AirTemperature,43.45778,-3.80917,https://playground.fiesta-iot.eu/iot-registry/api/resources/2ewSf3fBdNdSz7qLv_rnlC4h2_-p_uomlAG3lRe22wZ5NxKrBR7ZzoqbT8WE3X-d38E9Q3x_gmlN7Z0Z_WK_dFpN-6jXI8eVGcaMr5TStjWVMHAhBm6vaa15hw2zlOm_Ilc98uElZbV4m_ku5VDSbA==
AirTemperature,43.46249,-3.80917,https://playground.fiesta-iot.eu/iot-registry/api/resources/kInjzGJbRsE_H9AMEoahy2UeEuEWvNPUyRJhkZ9mZDBUWia4xYOVuM2GyUaqAl5-FSIhM7OghAlqQXch5dSrieO8aAYrQPdfnvks2F0400x8Gp7JPY-G1R5bZeo_6y0UKBHOIJknbznMyOBOkhrVNg==
AirTemperature,43.4613,-3.80908,https://playground.fiesta-iot.eu/iot-registry/api/resources/ulDHZ3lKadiPpElXYZng2vXatNv-niGi3yoX88mQ1M46oZQkYnJiuXt3VslX-ZHQz9hC1soCIA5ftZzNBRILiG7fQ5ARVAYkmfJ_ogo7KqSb0Bc2MpTHxRrYjjG2gJx1Z4PEI-NQlugr9bX44kKorQ==
AirTemperature,43.46293,-3.80901,https://playground.fiesta-iot.eu/iot-registry/api/resources/AdcTc5cDqvM0o5ojkYkJXbEPFT1ABIMVKhqZakWEiC9BDePnfCvJaT7Se6_o4Wc2VJI98xysfEvSY_gzoajFO2dZzJcUoWVJDkfJ4_tDvuzJSWWg5kxO7CvGW4rEgc_ocxJkiKXt1URUVIoL4ob3fA==
AirTemperature,43.4592,-3.80895,https://playground.fiesta-iot.eu/iot-registry/api/resources/0RXkU4PiPsBMGru63_mp1wn2Cn2S1vdu-2JlZ4CvInF5DoB2M-gTp5sFSiIgwPEWLPvqiEc0bOHD-InSg4oDgKWIjAP_IdID6rX0mKQA1-qtK8BTcGkHTJBzxmMIhB28HrIzK3yAm3D_1kBHwISZGw==
AirTemperature,43.46399,-3.80893,https://playground.fiesta-iot.eu/iot-registry/api/resources/kmheBPi37vb7PXxqF3rEL-tC5rCD-EoqYHxLIIazl2okQtSkIsfW-qVVtQ_z2O3MHJLfAL3Q0AWg6rUp3OT_ExlKdwA-S9MkElNHxVKh4YHbLMNof4-hIzYNjR8nItgy2nHJH9wkXyg1be6a-uWbPA==
AirTemperature,43.46217,-3.80892,https://playground.fiesta-iot.eu/iot-registry/api/resources/sAcdmb7k5PS1VSQUnZzwZ8-o-KkcUfj2bAyPD4-ny1bHJn-MKb9ByECleUW3GyfOaTd9OVxZdJC_AWqOnBfDE3pOHr95wmTPePGtHhuEr3DiqCtYDowojliTBZ0pksqlKtToe3_Avzl3XDnpnTK_oQ==
AirTemperature,43.46307,-3.80887,https://playground.fiesta-iot.eu/iot-registry/api/resources/vgKmKZPj3EWCjwL5WyQLEFMDEfDmfR6ybxjj6VzPrfDoMR2IeMpBYA8xtaljBg3Lc16tVw3jr2NR3ZUKGNv8T69DAP-Aw8TRL_axv2sLM8RuNHb1y7pc-McybG40exoRc2NHiSsX8FuhYbCDbAFI3w==
